guest_frame,cpu_tick,bus_cycles,resident_mask,active_mask,drawn_mask,visible_mask,cam_x_biased,cam_y_biased,cam_z_biased,current_room,player_x_biased,player_z_biased,player_facing_yaw_q12,view_yaw_q12,cam_local_x_biased,cam_local_z_biased,render_fwd_x_q12_biased,render_fwd_z_q12_biased,player_anim_action,player_y_biased,cam_local_y_biased,view_sin_yaw,view_cos_yaw,view_sin_pitch,view_cos_pitch,player_anim_phase_q12,player_attack_starts_total,player_melee_hits_total
974,269439405,748296569,0,0,0,0,1000000,1000000,1000000,0,999600,998774,211,2433,999463,998585,5398,7979,2,1000032,1000125,1624,812,3300,8117,7168,0,0
975,269475749,748389809,0,0,0,0,1000000,1000000,1000000,0,999600,998774,211,2433,999463,998585,5398,7979,2,1000032,1000125,1624,812,3300,8117,8192,0,0
976,270113881,749852955,0,0,0,0,1000000,1000000,1000000,0,999605,998787,211,2433,999468,998598,5398,7979,2,1000032,1000125,1624,812,3300,8117,9216,0,0
977,270151273,749948176,0,0,0,0,1000000,1000000,1000000,0,999605,998787,211,2433,999468,998598,5398,7979,2,1000032,1000125,1624,812,3300,8117,10240,0,0
978,270192078,750053026,0,0,0,0,1000000,1000000,1000000,0,999605,998787,211,2433,999468,998598,5398,7979,2,1000032,1000125,1624,812,3300,8117,11264,0,0
979,270903247,751648895,0,0,0,0,1000000,1000000,1000000,0,999609,998800,211,2433,999472,998611,5398,7979,2,1000032,1000125,1624,812,3300,8117,12288,0,0
980,270944759,751755063,0,0,0,0,1000000,1000000,1000000,0,999609,998800,211,2433,999472,998611,5398,7979,2,1000032,1000125,1624,812,3300,8117,13312,0,0
981,270983863,751854064,0,0,0,0,1000000,1000000,1000000,0,999609,998800,211,2433,999472,998611,5398,7979,2,1000032,1000125,1624,812,3300,8117,14336,0,0
982,271616957,753297746,0,0,0,0,1000000,1000000,1000000,0,999614,998814,211,2433,999477,998625,5398,7979,2,1000032,1000125,1624,812,3300,8117,15360,0,0
983,271654050,753392294,0,0,0,0,1000000,1000000,1000000,0,999614,998814,211,2433,999477,998625,5398,7979,2,1000032,1000125,1624,812,3300,8117,16384,0,0
984,271694666,753496876,0,0,0,0,1000000,1000000,1000000,0,999614,998814,211,2433,999477,998625,5398,7979,2,1000032,1000125,1624,812,3300,8117,17408,0,0
985,272404076,755084728,0,0,0,0,1000000,1000000,1000000,0,999618,998827,211,2433,999481,998638,5398,7979,2,1000032,1000125,1624,812,3300,8117,18432,0,0
986,272445499,755190663,0,0,0,0,1000000,1000000,1000000,0,999618,998827,211,2433,999481,998638,5398,7979,2,1000032,1000125,1624,812,3300,8117,19456,0,0
987,272511904,755342709,0,0,0,0,1000000,1000000,1000000,0,999618,998827,211,2433,999481,998638,5398,7979,2,1000032,1000125,1624,812,3300,8117,20480,0,0
988,273038972,756558682,0,0,0,0,1000000,1000000,1000000,0,999622,998840,211,2433,999485,998651,5398,7979,2,1000032,1000125,1624,812,3300,8117,21504,0,0
989,273083331,756667896,0,0,0,0,1000000,1000000,1000000,0,999622,998840,211,2433,999485,998651,5398,7979,2,1000032,1000125,1624,812,3300,8117,22528,0,0
990,273159980,756845336,0,0,0,0,1000000,1000000,1000000,0,999622,998840,211,2433,999485,998651,5398,7979,2,1000032,1000125,1624,812,3300,8117,23552,0,0
991,273934463,758521099,0,0,0,0,1000000,1000000,1000000,0,999627,998853,211,2433,999490,998664,5398,7979,2,1000032,1000125,1624,812,3300,8117,24576,0,0
992,273979674,758631611,0,0,0,0,1000000,1000000,1000000,0,999627,998853,211,2433,999490,998664,5398,7979,2,1000032,1000125,1624,812,3300,8117,25600,0,0
993,274042268,758773801,0,0,0,0,1000000,1000000,1000000,0,999627,998853,211,2433,999490,998664,5398,7979,2,1000032,1000125,1624,812,3300,8117,26624,0,0
994,274570997,759987486,0,0,0,0,1000000,1000000,1000000,0,999631,998867,211,2433,999494,998678,5398,7979,2,1000032,1000125,1624,812,3300,8117,27648,0,0
995,274612005,760087372,0,0,0,0,1000000,1000000,1000000,0,999631,998867,211,2433,999494,998678,5398,7979,2,1000032,1000125,1624,812,3300,8117,28672,0,0
996,274693990,760272762,0,0,0,0,1000000,1000000,1000000,0,999631,998867,211,2433,999494,998678,5398,7979,2,1000032,1000125,1624,812,3300,8117,29696,0,0
997,275304582,761645318,0,0,0,0,1000000,1000000,1000000,0,999636,998880,211,2433,999499,998691,5398,7979,2,1000032,1000125,1624,812,3300,8117,30720,0,0
998,275346064,761748190,0,0,0,0,1000000,1000000,1000000,0,999636,998880,211,2433,999499,998691,5398,7979,2,1000032,1000125,1624,812,3300,8117,31744,0,0
999,275455049,761986472,0,0,0,0,1000000,1000000,1000000,0,999636,998880,211,2433,999499,998691,5398,7979,2,1000032,1000125,1624,812,3300,8117,0,0,0
1000,275987726,763214476,0,0,0,0,1000000,1000000,1000000,0,999640,998893,211,2433,999503,998704,5398,7979,2,1000032,1000125,1624,812,3300,8117,1024,0,0
1001,276030951,763318909,0,0,0,0,1000000,1000000,1000000,0,999640,998893,211,2433,999503,998704,5398,7979,2,1000032,1000125,1624,812,3300,8117,2048,0,0
1002,276209596,763700164,0,0,0,0,1000000,1000000,1000000,0,999640,998893,211,2433,999503,998704,5398,7979,2,1000032,1000125,1624,812,3300,8117,3072,0,0
1003,276832909,765104725,0,0,0,0,1000000,1000000,1000000,0,999645,998907,211,2433,999508,998718,5398,7979,2,1000032,1000125,1624,812,3300,8117,4096,0,0
1004,276874078,765206930,0,0,0,0,1000000,1000000,1000000,0,999645,998907,211,2433,999508,998718,5398,7979,2,1000032,1000125,1624,812,3300,8117,5120,0,0
1005,276967595,765413896,0,0,0,0,1000000,1000000,1000000,0,999645,998907,211,2433,999508,998718,5398,7979,2,1000032,1000125,1624,812,3300,8117,6144,0,0
1006,277532241,766717177,0,0,0,0,1000000,1000000,1000000,0,999649,998920,211,2433,999512,998731,5398,7979,2,1000032,1000125,1624,812,3300,8117,7168,0,0
1007,277572089,766814467,0,0,0,0,1000000,1000000,1000000,0,999649,998920,211,2433,999512,998731,5398,7979,2,1000032,1000125,1624,812,3300,8117,8192,0,0
1008,277717714,767127589,0,0,0,0,1000000,1000000,1000000,0,999649,998920,211,2433,999512,998731,5398,7979,2,1000032,1000125,1624,812,3300,8117,9216,0,0
1009,278564459,768960875,0,0,0,0,1000000,1000000,1000000,0,999654,998933,211,2433,999517,998744,5398,7979,2,1000032,1000125,1624,812,3300,8117,10240,0,0
1010,278608702,769069281,0,0,0,0,1000000,1000000,1000000,0,999654,998933,211,2433,999517,998744,5398,7979,2,1000032,1000125,1624,812,3300,8117,11264,0,0
1011,278644782,769159184,0,0,0,0,1000000,1000000,1000000,0,999654,998933,211,2433,999517,998744,5398,7979,2,1000032,1000125,1624,812,3300,8117,12288,0,0
1012,278760205,769412539,0,0,0,0,1000000,1000000,1000000,0,999654,998933,211,2433,999517,998744,5398,7979,2,1000032,1000125,1624,812,3300,8117,13312,0,0
1013,279404591,770908529,0,0,0,0,1000000,1000000,1000000,0,999660,998951,211,2433,999523,998762,5398,7979,2,1000048,1000141,1624,812,3141,8081,14336,0,0
1014,279447584,771017011,0,0,0,0,1000000,1000000,1000000,0,999660,998951,211,2433,999523,998762,5398,7979,2,1000048,1000141,1624,812,3141,8081,15360,0,0
1015,279491667,771126232,0,0,0,0,1000000,1000000,1000000,0,999660,998951,211,2433,999523,998762,5398,7979,2,1000048,1000141,1624,812,3141,8081,16384,0,0
1016,280248491,772844062,0,0,0,0,1000000,1000000,1000000,0,999664,998965,211,2433,999527,998776,5398,7979,2,1000048,1000141,1624,812,3211,8099,17408,0,0
1017,280287607,772942572,0,0,0,0,1000000,1000000,1000000,0,999664,998965,211,2433,999527,998776,5398,7979,2,1000048,1000141,1624,812,3211,8099,18432,0,0
1018,280329830,773049735,0,0,0,0,1000000,1000000,1000000,0,999664,998965,211,2433,999527,998776,5398,7979,2,1000048,1000141,1624,812,3211,8099,19456,0,0
1019,280499200,773411181,0,0,0,0,1000000,1000000,1000000,0,999664,998965,211,2433,999527,998776,5398,7979,2,1000048,1000141,1624,812,3211,8099,20480,0,0
1020,281130462,774873183,0,0,0,0,1000000,1000000,1000000,0,999670,998982,211,2433,999533,998793,5398,7979,2,1000064,1000156,1624,812,3105,8081,21504,0,0
1021,281168698,774970052,0,0,0,0,1000000,1000000,1000000,0,999670,998982,211,2433,999533,998793,5398,7979,2,1000064,1000156,1624,812,3105,8081,22528,0,0
1022,281234160,775124894,0,0,0,0,1000000,1000000,1000000,0,999670,998982,211,2433,999533,998793,5398,7979,2,1000064,1000156,1624,812,3105,8081,23552,0,0
1023,281957824,776755183,0,0,0,0,1000000,1000000,1000000,0,999675,998996,211,2433,999538,998807,5398,7979,2,1000064,1000157,1624,812,3192,8099,24576,0,0
1024,282000866,776864364,0,0,0,0,1000000,1000000,1000000,0,999675,998996,211,2433,999538,998807,5398,7979,2,1000064,1000157,1624,812,3192,8099,25600,0,0
1025,282038279,776959822,0,0,0,0,1000000,1000000,1000000,0,999675,998996,211,2433,999538,998807,5398,7979,2,1000064,1000157,1624,812,3192,8099,26624,0,0
1026,282658030,778401784,0,0,0,0,1000000,1000000,1000000,0,999679,999009,211,2433,999542,998820,5398,7979,2,1000064,1000157,1624,812,3244,8117,27648,0,0
1027,282712155,778530838,0,0,0,0,1000000,1000000,1000000,0,999679,999009,211,2433,999542,998820,5398,7979,2,1000064,1000157,1624,812,3244,8117,28672,0,0
1028,282759638,778649569,0,0,0,0,1000000,1000000,1000000,0,999679,999009,211,2433,999542,998820,5398,7979,2,1000064,1000157,1624,812,3244,8117,29696,0,0
1029,283468453,780246197,0,0,0,0,1000000,1000000,1000000,0,999683,999022,211,2433,999546,998833,5398,7979,2,1000080,1000173,1624,812,3141,8081,30720,0,0
1030,283517232,780366190,0,0,0,0,1000000,1000000,1000000,0,999683,999022,211,2433,999546,998833,5398,7979,2,1000080,1000173,1624,812,3141,8081,31744,0,0
1031,283554982,780461619,0,0,0,0,1000000,1000000,1000000,0,999683,999022,211,2433,999546,998833,5398,7979,2,1000080,1000173,1624,812,3141,8081,0,0,0
1032,284139562,781816082,0,0,0,0,1000000,1000000,1000000,0,999689,999035,252,2433,999552,998846,5639,7890,2,1000080,1000173,1624,812,3211,8099,1024,0,0
1033,284183351,781924006,0,0,0,0,1000000,1000000,1000000,0,999689,999035,252,2433,999552,998846,5639,7890,2,1000080,1000173,1624,812,3211,8099,2048,0,0
1034,284247546,782072859,0,0,0,0,1000000,1000000,1000000,0,999689,999035,252,2433,999552,998846,5639,7890,2,1000080,1000173,1624,812,3211,8099,3072,0,0
1035,285098686,783900885,0,0,0,0,1000000,1000000,1000000,0,999694,999048,298,2433,999557,998859,5903,7772,2,1000096,1000188,1624,812,3105,8081,4096,0,0
1036,285142746,784008039,0,0,0,0,1000000,1000000,1000000,0,999694,999048,298,2433,999557,998859,5903,7772,2,1000096,1000188,1624,812,3105,8081,5120,0,0
1037,285182365,784105462,0,0,0,0,1000000,1000000,1000000,0,999694,999048,298,2433,999557,998859,5903,7772,2,1000096,1000188,1624,812,3105,8081,6144,0,0
1038,285250288,784264681,0,0,0,0,1000000,1000000,1000000,0,999694,999048,298,2433,999557,998859,5903,7772,2,1000096,1000188,1624,812,3105,8081,7168,0,0
1039,285808691,785545814,0,0,0,0,1000000,1000000,1000000,0,999703,999065,314,2433,999565,998876,5993,7726,2,1000096,1000189,1624,812,3211,8099,8192,0,0
1040,285851153,785653378,0,0,0,0,1000000,1000000,1000000,0,999703,999065,314,2433,999565,998876,5993,7726,2,1000096,1000189,1624,812,3211,8099,9216,0,0
1041,286002069,785978377,0,0,0,0,1000000,1000000,1000000,0,999703,999065,314,2433,999565,998876,5993,7726,2,1000096,1000189,1624,812,3211,8099,10240,0,0
1042,286861028,787840060,0,0,0,0,1000000,1000000,1000000,0,999709,999077,320,2433,999571,998888,6027,7708,2,1000096,1000189,1624,812,3262,8117,11264,0,0
1043,286901610,787941171,0,0,0,0,1000000,1000000,1000000,0,999709,999077,320,2433,999571,998888,6027,7708,2,1000096,1000189,1624,812,3262,8117,12288,0,0
1044,286943957,788048367,0,0,0,0,1000000,1000000,1000000,0,999709,999077,320,2433,999571,998888,6027,7708,2,1000096,1000189,1624,812,3262,8117,13312,0,0
1045,287040378,788263320,0,0,0,0,1000000,1000000,1000000,0,999709,999077,320,2433,999571,998888,6027,7708,2,1000096,1000189,1624,812,3262,8117,14336,0,0
1046,287607875,789567203,0,0,0,0,1000000,1000000,1000000,0,999718,999094,331,2433,999579,998905,6087,7675,2,1000112,1000205,1624,812,3141,8081,15360,0,0
1047,287647958,789666753,0,0,0,0,1000000,1000000,1000000,0,999718,999094,331,2433,999579,998905,6087,7675,2,1000112,1000205,1624,812,3141,8081,16384,0,0
1048,287788578,789977036,0,0,0,0,1000000,1000000,1000000,0,999718,999094,331,2433,999579,998905,6087,7675,2,1000112,1000205,1624,812,3141,8081,17408,0,0
1049,288444756,791448611,0,0,0,0,1000000,1000000,1000000,0,999725,999106,331,2433,999585,998917,6087,7675,2,1000112,1000205,1624,812,3211,8099,18432,0,0
1050,288503285,791591093,0,0,0,0,1000000,1000000,1000000,0,999725,999106,331,2433,999585,998917,6087,7675,2,1000112,1000205,1624,812,3211,8099,19456,0,0
1051,288543787,791692296,0,0,0,0,1000000,1000000,1000000,0,999725,999106,331,2433,999585,998917,6087,7675,2,1000112,1000205,1624,812,3211,8099,20480,0,0
1052,289096465,792966202,0,0,0,0,1000000,1000000,1000000,0,999732,999118,331,2433,999592,998929,6087,7675,2,1000112,1000205,1624,812,3262,8117,21504,0,0
1053,289137270,793068090,0,0,0,0,1000000,1000000,1000000,0,999732,999118,331,2433,999592,998929,6087,7675,2,1000112,1000205,1624,812,3262,8117,22528,0,0
1054,289290820,793404440,0,0,0,0,1000000,1000000,1000000,0,999732,999118,331,2433,999592,998929,6087,7675,2,1000112,1000205,1624,812,3262,8117,23552,0,0
1055,289934636,794840378,0,0,0,0,1000000,1000000,1000000,0,999739,999131,331,2433,999599,998942,6087,7675,2,1000112,1000205,1624,812,3300,8117,24576,0,0
1056,289987355,794971954,0,0,0,0,1000000,1000000,1000000,0,999739,999131,331,2433,999599,998942,6087,7675,2,1000112,1000205,1624,812,3300,8117,25600,0,0
1057,290049817,795118154,0,0,0,0,1000000,1000000,1000000,0,999739,999131,331,2433,999599,998942,6087,7675,2,1000112,1000205,1624,812,3300,8117,26624,0,0
1058,290555054,796276088,0,0,0,0,1000000,1000000,1000000,0,999746,999143,331,2433,999606,998954,6087,7675,2,1000112,1000205,1624,812,3300,8117,27648,0,0
1059,290601633,796390327,0,0,0,0,1000000,1000000,1000000,0,999746,999143,331,2433,999606,998954,6087,7675,1,1000112,1000205,1624,812,3300,8117,74752,0,0
1060,290806830,796831848,0,0,0,0,1000000,1000000,1000000,0,999746,999143,331,2433,999606,998954,6087,7675,1,1000112,1000205,1624,812,3300,8117,75776,0,0
1061,291416860,798195781,0,0,0,0,1000000,1000000,1000000,0,999748,999146,331,2433,999611,998963,6087,7675,1,1000112,1000205,1624,812,3300,8117,76800,0,0
1062,291473969,798335859,0,0,0,0,1000000,1000000,1000000,0,999748,999146,331,2433,999611,998963,6087,7675,1,1000112,1000205,1624,812,3300,8117,77824,0,0
1063,291567625,798545584,0,0,0,0,1000000,1000000,1000000,0,999748,999146,331,2433,999611,998963,6087,7675,1,1000112,1000205,1624,812,3300,8117,78848,0,0
1064,292074626,799722167,0,0,0,0,1000000,1000000,1000000,0,999750,999150,331,2433,999614,998969,6087,7675,1,1000112,1000205,1624,812,3300,8117,79872,0,0
1065,292113729,799820959,0,0,0,0,1000000,1000000,1000000,0,999750,999150,331,2433,999614,998969,6087,7675,1,1000112,1000205,1624,812,3300,8117,80896,0,0
1066,292317616,800259273,0,0,0,0,1000000,1000000,1000000,0,999750,999150,331,2433,999614,998969,6087,7675,1,1000112,1000205,1624,812,3300,8117,81920,0,0
1067,292936637,801644710,0,0,0,0,1000000,1000000,1000000,0,999752,999154,331,2433,999617,998974,6087,7675,1,1000112,1000205,1624,812,3300,8117,82944,0,0
1068,292988441,801774702,0,0,0,0,1000000,1000000,1000000,0,999752,999154,331,2433,999617,998974,6087,7675,1,1000112,1000205,1624,812,3300,8117,83968,0,0
1069,293076483,801973006,0,0,0,0,1000000,1000000,1000000,0,999752,999154,331,2433,999617,998974,6087,7675,1,1000112,1000205,1624,812,3300,8117,84992,0,0
1070,293558028,803078733,0,0,0,0,1000000,1000000,1000000,0,999754,999158,331,2433,999620,998978,6087,7675,1,1000112,1000205,1624,812,3300,8117,0,0,0
1071,293597558,803177900,0,0,0,0,1000000,1000000,1000000,0,999754,999158,331,2433,999620,998978,6087,7675,1,1000112,1000205,1624,812,3300,8117,1024,0,0
1072,294185135,804492570,0,0,0,0,1000000,1000000,1000000,0,999755,999160,331,2433,999622,998980,6087,7675,1,1000112,1000205,1624,812,3300,8117,2048,0,0
1073,294229142,804600450,0,0,0,0,1000000,1000000,1000000,0,999755,999160,331,2433,999622,998980,6087,7675,1,1000112,1000205,1624,812,3300,8117,3072,0,0
1074,294329877,804829164,0,0,0,0,1000000,1000000,1000000,0,999755,999160,331,2433,999622,998980,6087,7675,1,1000112,1000205,1624,812,3300,8117,4096,0,0
1075,294796056,805904600,0,0,0,0,1000000,1000000,1000000,0,999757,999164,331,2433,999625,998984,6087,7675,1,1000112,1000205,1624,812,3300,8117,5120,0,0
1076,294854001,806046880,0,0,0,0,1000000,1000000,1000000,0,999757,999164,331,2433,999625,998984,6087,7675,1,1000112,1000205,1624,812,3300,8117,6144,0,0
1077,295427621,807327223,0,0,0,0,1000000,1000000,1000000,0,999759,999166,331,2433,999627,998986,6087,7675,1,1000112,1000205,1624,812,3300,8117,7168,0,0
1078,295478697,807454773,0,0,0,0,1000000,1000000,1000000,0,999759,999166,331,2433,999627,998986,6087,7675,1,1000112,1000205,1624,812,3300,8117,8192,0,0
1079,295582875,807685357,0,0,0,0,1000000,1000000,1000000,0,999759,999166,331,2433,999627,998986,6087,7675,1,1000112,1000205,1624,812,3300,8117,9216,0,0
1080,296047838,808750547,0,0,0,0,1000000,1000000,1000000,0,999761,999170,331,2433,999630,998990,6087,7675,1,1000112,1000205,1624,812,3300,8117,10240,0,0
1081,296084867,808841995,0,0,0,0,1000000,1000000,1000000,0,999761,999170,331,2433,999630,998990,6087,7675,1,1000112,1000205,1624,812,3300,8117,11264,0,0
1082,296642241,810077953,0,0,0,0,1000000,1000000,1000000,0,999762,999172,336,2433,999631,998992,6115,7660,1,1000112,1000205,1624,812,3300,8117,12288,0,0
1083,296678770,810167910,0,0,0,0,1000000,1000000,1000000,0,999762,999172,336,2433,999631,998992,6115,7660,1,1000112,1000205,1624,812,3300,8117,13312,0,0
1084,296853978,810541550,0,0,0,0,1000000,1000000,1000000,0,999762,999172,336,2433,999631,998992,6115,7660,1,1000112,1000205,1624,812,3300,8117,14336,0,0
1085,297294432,811559426,0,0,0,0,1000000,1000000,1000000,0,999763,999174,336,2433,999632,998995,6115,7660,1,1000112,1000205,1624,812,3300,8117,15360,0,0
1086,297346797,811683992,0,0,0,0,1000000,1000000,1000000,0,999763,999174,336,2433,999632,998995,6115,7660,1,1000112,1000205,1624,812,3300,8117,16384,0,0
1087,297906543,812930652,0,0,0,0,1000000,1000000,1000000,0,999765,999177,336,2433,999634,998997,6115,7660,1,1000112,1000205,1624,812,3300,8117,17408,0,0
1088,297948139,813033260,0,0,0,0,1000000,1000000,1000000,0,999765,999177,336,2433,999634,998997,6115,7660,1,1000112,1000205,1624,812,3300,8117,18432,0,0
1089,298119498,813397712,0,0,0,0,1000000,1000000,1000000,0,999765,999177,336,2433,999634,998997,6115,7660,1,1000112,1000205,1624,812,3300,8117,19456,0,0
1090,298562232,814414671,0,0,0,0,1000000,1000000,1000000,0,999767,999180,336,2433,999636,999000,6115,7660,1,1000112,1000205,1624,812,3300,8117,20480,0,0
1091,298615905,814540163,0,0,0,0,1000000,1000000,1000000,0,999767,999180,336,2433,999636,999000,6115,7660,1,1000112,1000205,1624,812,3300,8117,21504,0,0
1092,299172355,815778119,0,0,0,0,1000000,1000000,1000000,0,999768,999183,336,2433,999637,999003,6115,7660,1,1000112,1000205,1624,812,3300,8117,22528,0,0
1093,299208875,815868580,0,0,0,0,1000000,1000000,1000000,0,999768,999183,336,2433,999637,999003,6115,7660,1,1000112,1000205,1624,812,3300,8117,23552,0,0
1094,299389759,816253883,0,0,0,0,1000000,1000000,1000000,0,999768,999183,336,2433,999637,999003,6115,7660,1,1000112,1000205,1624,812,3300,8117,24576,0,0
1095,299833649,817276649,0,0,0,0,1000000,1000000,1000000,0,999770,999186,336,2433,999639,999006,6115,7660,1,1000112,1000205,1624,812,3300,8117,25600,0,0
1096,299883473,817396361,0,0,0,0,1000000,1000000,1000000,0,999770,999186,336,2433,999639,999006,6115,7660,1,1000112,1000205,1624,812,3300,8117,26624,0,0
1097,300435760,818628423,0,0,0,0,1000000,1000000,1000000,0,999771,999189,336,2433,999640,999009,6115,7660,1,1000112,1000205,1624,812,3300,8117,27648,0,0
1098,300477039,818730119,0,0,0,0,1000000,1000000,1000000,0,999771,999189,336,2433,999640,999009,6115,7660,1,1000112,1000205,1624,812,3300,8117,28672,0,0
1099,300656042,819110066,0,0,0,0,1000000,1000000,1000000,0,999771,999189,336,2433,999640,999009,6115,7660,1,1000112,1000205,1624,812,3300,8117,29696,0,0
1100,301104885,820147786,0,0,0,0,1000000,1000000,1000000,0,999773,999192,336,2433,999642,999012,6115,7660,1,1000112,1000205,1624,812,3300,8117,30720,0,0
1101,301148172,820252519,0,0,0,0,1000000,1000000,1000000,0,999773,999192,336,2433,999642,999012,6115,7660,1,1000112,1000205,1624,812,3300,8117,31744,0,0
1102,301693433,821467144,0,0,0,0,1000000,1000000,1000000,0,999775,999194,336,2433,999644,999014,6115,7660,1,1000112,1000205,1624,812,3300,8117,32768,0,0
1103,301729771,821557264,0,0,0,0,1000000,1000000,1000000,0,999775,999194,336,2433,999644,999014,6115,7660,1,1000112,1000205,1624,812,3300,8117,33792,0,0
1104,301922186,821966250,0,0,0,0,1000000,1000000,1000000,0,999775,999194,336,2433,999644,999014,6115,7660,1,1000112,1000205,1624,812,3300,8117,34816,0,0
1105,302359688,822978206,0,0,0,0,1000000,1000000,1000000,0,999777,999198,336,2433,999646,999018,6115,7660,1,1000112,1000205,1624,812,3300,8117,35840,0,0
